Reported Date,Cal_Year,Cal_Month,Cal_DayOfMonth,Cal_DayOfWeek,Cal_DayOfWeekNum,IsWeekend,Cal_Quarter,AU_FY_Quarter,Season_SH,IsPublicHoliday_SA,IsLongWeekend,IsSchoolHoliday_SA,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count,SEIFA_SAL_code,SEIFA_SAL_name,SEIFA_IRSD_SAL_decile,SEIFA_IRSAD_SAL_decile,SEIFA_IER_SAL_decile,SEIFA_IEO_SAL_decile
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,4,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,4,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,4,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ADELAIDE,5000.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,40002.0,Adelaide,4.0,9.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALBERTON,5014.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,40007.0,Alberton (SA),4.0,5.0,2.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALBERTON,5014.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40007.0,Alberton (SA),4.0,5.0,2.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALBERTON,5014.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1,40007.0,Alberton (SA),4.0,5.0,2.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALBERTON,5014.0,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,Aggravated robbery,2,40007.0,Alberton (SA),4.0,5.0,2.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALDINGA BEACH,5173.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,40010.0,Aldinga Beach,3.0,2.0,3.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALDINGA BEACH,5173.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,40010.0,Aldinga Beach,3.0,2.0,3.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALLENBY GARDENS,5009.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,40012.0,Allenby Gardens,7.0,7.0,4.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ALLENBY GARDENS,5009.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40012.0,Allenby Gardens,7.0,7.0,4.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,AMERICAN RIVER,5221.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,2,40019.0,American River,2.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ANDREWS FARM,5114.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40026.0,Andrews Farm,1.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ANDREWS FARM,5114.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40026.0,Andrews Farm,1.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ANDREWS FARM,5114.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,40026.0,Andrews Farm,1.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ANDREWS FARM,5114.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40026.0,Andrews Farm,1.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ANDREWS FARM,5114.0,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1,40026.0,Andrews Farm,1.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ANGLE PARK,5010.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40030.0,Angle Park,1.0,1.0,1.0,2.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ANGLE VALE,5117.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,40031.0,Angle Vale,8.0,7.0,10.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ATHOL PARK,5012.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,40050.0,Athol Park,1.0,2.0,1.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,AUSTRALIA PLAINS,5374.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,40053.0,Australia Plains,4.0,3.0,4.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BACK VALLEY,5211.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40057.0,Back Valley,6.0,7.0,7.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BEDFORD PARK,5042.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40087.0,Bedford Park,4.0,6.0,1.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BEVERLEY,5009.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,40102.0,Beverley (SA),3.0,4.0,1.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BEVERLEY,5009.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,40102.0,Beverley (SA),3.0,4.0,1.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BEVERLEY,5009.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1,40102.0,Beverley (SA),3.0,4.0,1.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BEVERLEY,5009.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,40102.0,Beverley (SA),3.0,4.0,1.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BLAIR ATHOL,5084.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40120.0,Blair Athol (SA),1.0,2.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BLAIR ATHOL,5084.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,40120.0,Blair Athol (SA),1.0,2.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BLAIR ATHOL,5084.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,3,40120.0,Blair Athol (SA),1.0,2.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BLAIR ATHOL,5084.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40120.0,Blair Athol (SA),1.0,2.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BLAIR ATHOL,5084.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,40120.0,Blair Athol (SA),1.0,2.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BLAIR ATHOL,5084.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40120.0,Blair Athol (SA),1.0,2.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BLAKEVIEW,5114.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,40121.0,Blakeview,3.0,3.0,4.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BOLIVAR,5110.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,40133.0,Bolivar,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BORDERTOWN,5268.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40142.0,Bordertown,2.0,2.0,3.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BRIGHTON,5048.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40160.0,Brighton (SA),9.0,9.0,5.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BRIGHTON,5048.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40160.0,Brighton (SA),9.0,9.0,5.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BROMPTON,5007.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,40165.0,Brompton,3.0,7.0,1.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,BROMPTON,5007.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40165.0,Brompton,3.0,7.0,1.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CADELL,5321.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,40199.0,Cadell,1.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CHELTENHAM,5014.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,40248.0,Cheltenham (SA),5.0,5.0,3.0,6.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CHRISTIE DOWNS,5164.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,40256.0,Christie Downs,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CHRISTIES BEACH,5165.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,40257.0,Christies Beach,2.0,2.0,1.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CHRISTIES BEACH,5165.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40257.0,Christies Beach,2.0,2.0,1.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CHRISTIES BEACH,5165.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,40257.0,Christies Beach,2.0,2.0,1.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CLEARVIEW,5085.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40266.0,Clearview,3.0,3.0,1.0,6.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CLEARVIEW,5085.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,40266.0,Clearview,3.0,3.0,1.0,6.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CLEARVIEW,5085.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,40266.0,Clearview,3.0,3.0,1.0,6.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CLEARVIEW,5085.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,3,40266.0,Clearview,3.0,3.0,1.0,6.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CLOVELLY PARK,5042.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40272.0,Clovelly Park,5.0,6.0,2.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,CRAFERS,5152.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40322.0,Crafers,10.0,10.0,10.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,DAVOREN PARK,5113.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40353.0,Davoren Park,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,DEVON PARK,5008.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,40364.0,Devon Park (SA),4.0,6.0,1.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,DEVON PARK,5008.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,40364.0,Devon Park (SA),4.0,6.0,1.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EASTWOOD,5063.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40384.0,Eastwood (SA),8.0,9.0,2.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EDWARDSTOWN,5039.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40395.0,Edwardstown,3.0,4.0,1.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EDWARDSTOWN,5039.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40395.0,Edwardstown,3.0,4.0,1.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ELIZABETH,5112.0,OFFENCES AGAINST PROPERTY,OTHER OFFENCES AGAINST PROPERTY,Other offences against property,1,40397.0,Elizabeth,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ELIZABETH,5112.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40397.0,Elizabeth,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ELIZABETH DOWNS,5113.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2,40398.0,Elizabeth Downs,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ELIZABETH EAST,5112.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40399.0,Elizabeth East,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ELIZABETH EAST,5112.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,40399.0,Elizabeth East,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ELIZABETH SOUTH,5112.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,40403.0,Elizabeth South,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ELIZABETH VALE,5112.0,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1,40404.0,Elizabeth Vale,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ENFIELD,5085.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40411.0,Enfield (SA),2.0,3.0,1.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,ETTRICK,5253.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40416.0,Ettrick (SA),3.0,3.0,4.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EUDUNDA,5374.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40417.0,Eudunda,2.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EVANSTON,5116.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40421.0,Evanston,1.0,1.0,1.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EVANSTON PARK,5116.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1,40423.0,Evanston Park,4.0,4.0,4.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EXETER,5019.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40427.0,Exeter (SA),4.0,5.0,2.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EXETER,5019.0,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,Aggravated robbery,1,40427.0,Exeter (SA),4.0,5.0,2.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,EYRE,5121.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1,40428.0,Eyre,3.0,3.0,4.0,2.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FERRYDEN PARK,5010.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1,40434.0,Ferryden Park,1.0,2.0,1.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FINDON,5023.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2,40436.0,Findon,3.0,4.0,2.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FINDON,5023.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2,40436.0,Findon,3.0,4.0,2.0,5.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FIRLE,5070.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40438.0,Firle,5.0,7.0,2.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FLAGSTAFF HILL,5159.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40444.0,Flagstaff Hill,9.0,9.0,8.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FLINDERS PARK,5025.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40448.0,Flinders Park,7.0,7.0,4.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FLINDERS PARK,5025.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40448.0,Flinders Park,7.0,7.0,4.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FORRESTON,5233.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2,40454.0,Forreston,9.0,8.0,9.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FULHAM,5024.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40467.0,Fulham (SA),8.0,8.0,5.0,8.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FULHAM GARDENS,5024.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1,40468.0,Fulham Gardens,6.0,7.0,4.0,6.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,FULLARTON,5063.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1,40469.0,Fullarton,7.0,9.0,4.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GAWLER,5118.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1,40474.0,Gawler (SA),2.0,2.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GLANDORE,5037.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40498.0,Glandore,5.0,7.0,2.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GLENELG,5045.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2,40505.0,Glenelg (SA),6.0,8.0,2.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GLENELG EAST,5045.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,40506.0,Glenelg East,8.0,9.0,5.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GLENGOWRIE,5044.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40509.0,Glengowrie,8.0,9.0,5.0,9.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GLENUNGA,5064.0,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",1,40512.0,Glenunga,10.0,10.0,6.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GLYNDE,5070.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1,40515.0,Glynde,4.0,6.0,2.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GOLDEN GROVE,5125.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1,40516.0,Golden Grove,7.0,7.0,6.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GOOLWA BEACH,5214.0,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1,40522.0,Goolwa Beach,2.0,2.0,3.0,2.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,GREENWITH,5125.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40538.0,Greenwith,7.0,7.0,7.0,6.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,HACKHAM,5163.0,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,3,40544.0,Hackham,2.0,1.0,2.0,1.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,HACKNEY,5069.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40547.0,Hackney,4.0,7.0,1.0,10.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,HECTORVILLE,5073.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1,40582.0,Hectorville,3.0,5.0,2.0,7.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,HENDON,5014.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1,40583.0,Hendon (SA),2.0,3.0,1.0,4.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,HILLBANK,5112.0,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1,40591.0,Hillbank,5.0,4.0,6.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,HILLBANK,5112.0,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Assault police,1,40591.0,Hillbank,5.0,4.0,6.0,3.0
01/07/2024,2024,7,1,Monday,0,0,3,1,Winter,0,0,0,HILLCREST,5086.0,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1,40592.0,Hillcrest (SA),4.0,6.0,2.0,8.0
